"","synonyms","id"
"2732","Glis glis subalpinus",185345
"2733","Glis glis minutus",185345
"2734","Glis glis abruttii",185345
"2735","Glis glis pyrenaicus",185345
"2736","Glis glis petruccii",185345
"2737","Glis glis italicus",185345
"2738","Glis glis melonii",185345
"2739","Myoxus glis orientalis",185345
"2740","Glis italicus intermedius",185345
"2741","Myoxus glis caspius",185345
"2742","Myoxus glis argenteus",185345
"2743","Myoxus glis pindicus",185345
"2744","Myoxus glis italicus",185345
"2745","Glis glis argenteus",185345
"2746","Myoxus glis pyrenaicus",185345
"2747","Myoxus glis melonii",185345
"2748","Glis glis pindicus",185345
"2749","Myoxus avellanus",185345
"2750","Sciurus persicus",185345
"2751","Myoxus giglis",185345
"2752","Glis esculentus",185345
"2753","Glis melonii",185345
"2754","Glis vulgaris",185345
"2755","Glis italicus",185345
"2756","Sciurus glis",185345
"2757","Globicephala sieboldii",535886
"2758","Globicephala brachycephala",535886
"2759","Globicephala indica",535886
"2760","Globicephala chinensis",535886
"2761","Globicephala mela",535886
"2762","Globicephala macrorhyncha",535886
"2763","Globicephala scammonii",535886
"2764","Globicephala scammoni",535886
"2765","Globicephala scamonii",535886
"2766","Globicephala ventricosa",535886
"2767","Globicephala brachypterus",535886
"2768","Globicephalus sibo",535886
"2769","Globiocephalus propinquus",535886
"2770","Globicephalus macrorhynchus",535886
"2771","Globicephalus scammoni",535886
"2772","Globiocephala macrorhyncha",535886
"2773","Globicephalus scammonii",535886
"2774","Globicephala baereckeii",535886
"2775","Globicephala melas scammonii",535886
"2776","Globicephalus baereckeii",535886
"2777","Globicephalus brachypterus",535886
"2778","Globiocephalus guadaloupensis",535886
"2779","Globiocephalus macrorhynchus",535886
"2780","Globiocephalus sieboldii",535886
"2781","Globicephala melaena sieboldi",535886
"2782","Globiceps macrorhynca",535886
"2783","Globicephalus ventricosus",535886
"2784","Globiocephalus intermedius",535886
"2785","Globicephala melaena",124212
"2786","Globicephala meloena",124212
"2787","Grampus affinis",124212
"2788","Globicephala leucosagmaphora",124212
"2789","Delphinus grampus",124215
"2790","Delphinus deductor",124212
"2791","Delphinus globiceps",124212
"2792","Delphinus melas",423949
"2793","Delphinus grinda",124212
"2794","Globicephalus chilensis",124212
"2795","Globicephalus affinis",124212
"2796","Globiocephalus incrassatus",124212
"2797","Phocaena edwardsii",124212
"2798","Globicephalus conductor",124212
"2799","Globicephalus melas",124212
"2800","Globiocephalus affinis",124212
"2801","Globiocephalus melas",124212
"2802","Phocaena globiceps",124212
"2803","Globicephalus australis",124212
"2804","Globiocephalus swineval",124212
"2805","Globicephalus indicus",124212
"2806","Globicephalus svineval",124212
"2807","Globicephalus edwardsii",124212
"2808","Globicephalus intermedius",124212
"2809","Globiocephalus svineval",124212
"2810","Globiocephalus chilensis",124212
"2811","Globicephalus chiliensis",124212
"2812","Globiocephalus indicus",124212
"2813","Globiceps affinis",124212
"2814","Sphaerocephalus incrassatus",124212
"2815","Globicephala edwardii",124212
"2816","Globicephala melas leucosagmaphora",124212
"2817","Globiceps melas",124212
"2818","Phocaena edwardii",124212
"2819","Globicephalus globiceps",124212
"2820","Glossophaga leachi",227303
"2821","Monophyllus leachii",227303
"2822","Micronycteris behnii",3613571
"2823","Schizostoma behnii",3613571
"2824","Micronycteris daviesi",201779
"2825","Barticonycteris daviesi",201779
"2826","Micronycteris sylvestris",599548
"2827","Golunda ellioti coraginis",170591
"2828","Golunda ellioti coenosa",170591
"2829","Golunda ellioti gujerati",170591
"2830","Golunda ellioti limitaris",170591
"2831","Golunda ellioti bombax",170591
"2832","Golunda ellioti paupera",170591
"2833","Mus myothrix",170591
"2834","Mus newara",170591
"2835","Golunda coffaeus",170591
"2836","Mus hirsutus",156332
"2837","Pelomys watsoni",170591
"2838","Marmosa dryas",3606695
"2839","Marmosa emiliae",336660
"2840","Marmosa formosa",3606699
"2841","Marmosa marica",3606700
"2842","Gracilinanus agilis peruanus",5819830
"2843","Marmosa agilis peruana",5819830
"2844","Thamnomys discolor",695712
"2845","Thamnomys dolichurus littoralis",695712
"2846","Thamnomys surdaster polionops",695712
"2847","Mus arborarius",742036
"2848","Thamnomys surdaster",695712
"2849","Thamnomys gazellae",398629
"2850","Thamnomys macmillani gazellae",565390
"2851","Thamnomys oblitus",565390
"2852","Grammomys rutilans",254745
"2853","Thamnomys rutilans",3608638
"2854","Grammomys dolichurus surdaster",466623
"2855","Thamnomys surdaster",695712
"2856","Grampus stearnsii",154711
"2857","Grampus richardsoni",154711
"2858","Grampus sowerbianus",154711
"2859","Grampus sakata",154711
"2860","Grampus sakamata",154711
"2861","Grampus rissoanus",154711
"2862","Delphinus orca",154711
"2863","Delphinus griseus",154711
"2864","Grampus cuvieri",154711
"2865","Delphinus risso",154711
"2866","Gramphidelphis griseus",154711
"2867","Delphinus rissoi",154711
"2868","Delphinus rissoanus",154711
"2869","Delphinus aires",154711
"2870","Globicephalus chinensis",154711
"2871","Grampidelphis griseus",154711
"2872","Grampidelphis exilis",154711
"2873","Phocaena griseus",154711
"2874","Phocaena rissonus",154711
"2875","Grampus griseus sakamata",154711
"2876","Grampidelphis kuzira",154711
"2877","Grampus griseus richardsoni",154711
"2878","Grampus griseus sowerbianus",154711
"2879","Grampus griseus stearnsi",154711
"2880","Globicephalus rissii",154711
"2881","Graomys griseoflavus chacoensis",476424
"2882","Phyllotis cachinus",84870
"2883","Graomys lockwoodi",84870
"2884","Graomys medius",84870
"2885","Phyllotis chacoensis",84870
"2886","Graphiurus crassicaudatus dorotheae",3608143
"2887","Graphiurus parvus",1038454
"2888","Graphiurus foxi",1038454
"2889","Graphiurus olga",1038454
"2890","Claviglis olga",1038454
"2891","Graphiurus spurrelli",461433
"2892","Graphiurus raptor",159164
"2893","Myoxus murinus",159164
"2894","Aethoglis hueti argenteus",3608137
"2895","Graphiurus hueti",3608137
"2896","Graphiurus schwabi",3608139
"2897","Gulo gidleyi",178247
"2898","Gulo schlosseri",178247
"2899","Mustela gulo",178247
"2900","Gulo vulgaris",178247
"2901","Peromyscus lepturus",703288
"2902","Halmaheramys sp. PHF-2017",7067419
"2903","Oryzomys alfaroi",509365
"2904","Oryzomys alfaroi gloriaensis",509365
"2905","Oryzomys alfaroi dariensis",509365
"2906","Oryzomys alfaroi agrestis",509365
"2907","Oryzomys gracilis",509365
"2908","Oryzomys palatinus",509365
"2909","Aepeomys fuscatus",3608227
"2910","Handleyomys chapmani SMS clade",5559074
"2911","Handleyomys chapmani guerrerensis",5559074
"2912","Oryzomys chapmani guerrerensis",5559074
"2913","Oryzomys intectus",621037
"2914","Oryzomys melanotis",4940983
"2915","Oryzomys melanotis colimensis",4940983
"2916","Oryzomys rhabdops",3608293
"2917","Oryzomys angusticeps",3608293
"2918","Oryzomys rostratus",509355
"2919","Oryzomys rostratus megadon",509355
"2920","Oryzomys rostratus carrorum",509355
"2921","Oryzomys melanotis salvadorensis",509355
"2922","Oryzomys yucatanensis",509355
"2923","Oryzomys saturatior",509359
"2924","Oryzomys hylocetes",509359
"2925","Hapalomys marmosa",996976
"2926","Hapalomys pasquieri",996976
"2927","Equus francisci",3614861
"2928","Equus sp. (NWSL)",3614861
"2929","Equus sp. JW328",3614861
"2930","Equus sp. MS272",3614861
"2931","Murina grisea",3613626
"2932","Hylomyscus fumosus",194430
"2933","Ursus malayanus",679701
"2934","Helarctos euryspilus",679701
"2935","Ursus malayanus wardi",679701
"2936","Heliophobius argenteocinereus emini",7067159
"2937","Sciurus gambianus",879576
"2938","Herpestes undulatus",6940
"2939","Helogale undulata",6940
"2940","Herpestes parvulus",6940
"2941","Pseudochirus cervinus",1092098
"2942","Phalangista lemuroides",1092098
"2943","Hemigale zebre",194340
"2944","Hemigalea derbianus",194340
"2945","Paradoxurus derbyanus",194340
"2946","Mungos ichneumon",749636
"2947","Viverra ichneumon",749636
"2948","Urva semitorquata",3613295
"2949","Herpestes torquatus",650603
"2950","Herpestes rubiginosus",650603
"2951","Herpestes ellioti",650603
"2952","Urva urva",121160
"2953","Urva hanensis",121160
"2954","Gulo urva",121160
"2955","Crossarchus rubiginosus",650605
"2956","Prohesperocyon wilsoni",3612587
"2957","Vesperugo blanfordi",445745
"2958","Vesperus doriae",3613899
"2959","Nycticejus tickelli",445742
"2960","Cryptomys mechowi ansorgei",1048195
"2961","Heterocephalus progrediens",1048195
"2962","Heterocephalus ansorgei",1048195
"2963","Heterocephalus stygius",1048195
"2964","Heterocephalus phillipsi",1048195
"2965","Heterocephalus scortecci",1048195
"2966","Heterocephalus dunni",1048195
"2967","Heteromys amomalus",536724
"2968","Heteromys desmarestianus goldmani",48907
"2969","Heteromys oresteus",48903
"2970","Choeropsis liberiensis",662806
"2971","Hippopotamus liberiensis",662806
"2972","Hippopotamus madagascariensis",3612027
"2973","Hippopotamus tiberinus",3612016
"2974","Hippopotamus amphibius standini",3612009
"2975","Hippopotamus standini",3612009
"2976","Hippopotamus leptorhynchus",3612012
"2977","Hipposideros gentilis atrox",6146415
"2978","Hipposideros bicolor atrox",6146415
"2979","Rhinolophus commersonii",6146416
"2980","Phyllorhina coronata",553022
"2981","Rhinolophus crumeniferus",3614057
"2982","Phyllorhina cyclops",648859
"2983","Phyllorhina doriae",486451
"2984","Hipposideros sabanus",486451
"2985","Hipposideros cineraceus durgadasi",3614076
"2986","Phyllorhina fuliginosa",690301
"2987","Rhinolophus gigas",690299
"2988","Hipposideros larvatus grandis",566106
"2989","Hipposideros diadema inornatus",3614061
"2990","Hipposideros schistaceus",485282
"2991","Hipposideros bicolor macrobullatus",3614060
"2992","Phyllorhina megalotis",3614080
"2993","Phyllorrhina muscina",3614071
"2994","Hipposideros ater nicobarulae",6146419
"2995","Phyllorhina obscura",1066860
"2996","Phyllorhina papua",3614083
"2997","Rhinolophus pygmaeus",31957
"2998","Hipposideros caffer ruber",432538
"2999","Vespertilio speoris",73398
"3000","Hipposideros armiger terasensis",316918
"3001","Phyllorhina commersoni thomensis",3614066
"3002","Phyllorhina vittata",3614059
"3003","Antilope leucophaea",860776
"3004","Nycticeius macrotus",10323
"3005","Vespertilio magellanicus",235397
"3006","Plecotus velatus",3613722
"3007","Neotoma alleni",578692
"3008","Hodomys alleni guerrerensis",578692
"3009","Hodomys vetulus elatturus",578692
"3010","Hodomys vetulus",578692
"3011","Mus brasiliensis",883804
"3012","Homo ergaster",3607671
"3013","Kenyanthropus rudolfensis",3607673
"3014","Bunopithecus hoolock",1029474
"3015","Bunopithecus hoolock hoolock",1029474
"3016","Hoolock hoolock hoolock",1029474
"3017","Hylobates hoolock",1029474
"3018","Simia hoolock",1029474
"3019","Bunopithecus hoolock leuconedys",574262
"3020","Hoolock hoolock leuconedys",574262
"3021","? leuconedys",574262
"3022","Lonchophylla cadenai",5555348
"3023","Lonchophylla pattoni",5555347
"3024","Lonchophylla thomasi",546392
"3025","Amblysomus leucorhinus",702192
"3026","Calcochloris leucorhinus",702192
"3027","Chlorotalpa leucorhina",702192
"3028","? leucorhinus",702192
"3029","Crocuta colvini",7656183
"3030","Hyaena indica",383901
"3031","Hyaena orientalis",383901
"3032","Hyaena fasciata",383901
"3033","Hyaena vulgaris",383901
"3034","Hyaena antiquorum",383901
"3035","Hyaena virgata",383901
"3036","Hyaena striata",383901
"3037","Canis hyaena",383901
"3038","Hyaena hyaena barbara",383901
"3039","Hyaena hyaena hyaena",383901
"3040","Hybomys eisentrauti",7067421
"3041","Typomys planifrons",3608671
"3042","Typomys trivirgatus",3608670
"3043","Hybomys trivirgatus pearsei",3608670
"3044","Mus univittatus",666961
"3045","Mus rufocanus",666961
"3046","Lutra maculicollis",310493
"3047","Lutra maculicollis nilotica",310493
"3048","Lutra grayii",310493
"3049","Hydrictis maculicollis matschiei",310493
"3050","Hydrictis maculicollis kivuana",310493
"3051","Hydrictis maculicollis nilotica",310493
"3052","Hydrictis maculicollis chobiensis",310493
"3053","Hydrictis maculicollis maculicollis",310493
"3054","Lutra matschiei",310493
"3055","Hydrochaeris hydrochaeris",744018
"3056","Hydrochaerus hydrochaeris",744018
"3057","Hydrochoerus cololoi",744018
"3058","Hydrochoerus uruguayensis",744018
"3059","Hydrochoerus irroratus",744018
"3060","Cavia capybara",744018
"3061","Capiguara americana",744018
"3062","Hydrochaerus capybara",744018
"3063","Hydrochoerus hydrochoeris",744018
"3064","Sus hydrochaeris",744018
"3065","Hydrochoerus capybara",744018
"3066","Hydromys chrysogaster reginae",989544
"3067","Hydromys esox illuteus",989544
"3068","Hydromys leucogaster",989544
"3069","Hydromys longmani",989544
"3070","Hydromys fuliginosus",989544
"3071","Hydromys fulvogaster",989544
"3072","Hydromys moae",989544
"3073","Hydromys lawnensis",989544
"3074","Hydromys fulvoventer",989544
"3075","Melomys caurinus",989544
"3076","Hydromys beccarii",989544
"3077","Hydromys melicertes",989544
"3078","Hydromys chrysogaster caurinus",989544
"3079","Hydromys grootensis",989544
"3080","Hydromys fulvolavatus",989544
"3081","Hydromys nauticus",989544
"3082","Hydromys esox",989544
"3083","Hydromys oriens",989544
"3084","Hydromys lutrilla",989544
"3085","Phoca leptonyx",180388
"3086","Stenorhynchus leptonyx",180388
"3087","Ogmorhinus leptonyx",180388
"3088","Phoca homei",180388
"3089","Moschus aquaticus",456395
"3090","Gracilinanus kalinowskii",844767
"3091","Oryzomys acritus",671133
"3092","Oryzomys sp. USNM597565",671133
"3093","Oryzomys sp. USNM597566",671133
"3094","Oryzomys sp. USNM597572",671133
"3095","Oryzomys laticeps",874893
"3096","Oryzomys seuanezi",874893
"3097","? laticeps",874893
"3098","Oryzomys capito",469034
"3099","Oryzomys goeldi",469034
"3100","Oryzomys megacephalus",469034
"3101","? megacephalus",322801
"3102","Oryzomys oniscus",3608304
"3103","Oryzomys perenensis",634762
"3104","Oryzomys tatei",4940967
"3105","Oryzomys yunganus",509347
"3106","Hylobates agilis albibarbis",96942
"3107","Hylobates muelleri albibarbis",96942
"3108","Hylobates cinereus albibarbis",96942
"3109","Symphalangus klossii",995047
"3110","Hylobates lar pongoalsoni",732213
"3111","Simia moloch",732213
"3112","Hylobates leuciscus",732213
"3113","Hylobates cinereus cinereus",732213
"3114","Pithecus cinereus",732213
"3115","Simia leucisca",732213
"3116","Hylobates lar pileatus",995054
"3117","Hylomyscus aeta laticeps",169550
"3118","Hylomyscus alleni simus",844520
"3119","Hylomyscus alleni canus",844520
"3120","Epimys alleni kaimosae",185338
"3121","Hylomyscus sp. walterverheyeni",212549
"3122","Hylomys suillus parvus",935425
"3123","Hylomys suillus parvus A",935425
"3124","Hylomys suillus parvus B",935425
"3125","Hylopetes sagitta",348556
"3126","Petinomys sagitta",348556
"3127","Sciurus sagitta",348556
"3128","Pteromys lepidus",348556
"3129","Iomys winstoni",3609039
"3130","Muridae sp. KCR-2015",5839492
"3131","Hyosciurus heinrichi ileile",3609138
"3132","Microtus brachelix",3610793
"3133","Microtus aitchisoni",3610793
"3134","Balaena ampullata",1003913
"3135","Hyperoodon butzkoff",1003913
"3136","Hyperoodon butskopf",1003913
"3137","Hyperoodon borealis",1003913
"3138","Hyperoodon bidens",1003913
"3139","Hyperoodon baussardi",1003913
"3140","Hyperoodon butzkopf",1003913
"3141","Delphinus chemnitzianus",1003913
"3142","Delphinus butskopf",1003913
"3143","Delphinus hunteri",1003913
"3144","Delphinus diodon",1003913
"3145","Delphinus bidens",1003913
"3146","Delphinus butskode",1003913
"3147","Delphinus bidentatus",1003913
"3148","Balaena rostrata",1003913
"3149","Hyperoodon rostratus",1003913
"3150","Hyperoodon rostratum",1003913
"3151","Hyperoodon quadridens",1003913
"3152","Hyperoodon latifrons",1003913
"3153","Hyperoodon honfloriensis",1003913
"3154","Delphinus edentulus",1003913
"3155","Delphinus hyperoodon",1003913
"3156","Lagenocetus latifrons",1003913
"3157","Hyperadon bidens",1003913
"3158","Cetodiodon hunteri",1003913
"3159","Lagocetus latifrons",1003913
"3160","Hyperoodon hunteri",1003913
"3161","Hyperodon butskopf",1003913
"3162","Hyperoodon burmeisterei",1021371
"3163","Hyperoodon rostratum",1003913
"3164","Hyperoodon rostratus",1003913
"3165","Hyperoodon planifronts",1021371
"3166","Pleopus nudicaudatus",262996
"3167","Hypsugo alashanicus",709480
"3168","Eptesicus alaschanicus",709480
"3169","Pipistrellus anchietai",450573
"3170","Pipistrellus anthonyi",3613829
"3171","Pipistrellus arabicus",3613869
"3172","Pipistrellus ariel",743480
"3173","Hypsugo sp. KMN-2014",5835527
"3174","Pipistrellus bodenheimeri",3613837
"3175","Pipistrellus cadornae",626354
"3176","Pipistrellus imbricatus",3613840
"3177","Vespertilio imbricatus",3613840
"3178","Pipistrellus joffrei",3613846
